region,show_name,session_counts
northern ireland,canals_the_making_of_a_nation,24
northern ireland,casualty,148
northern ireland,cbbc,13
northern ireland,cbeebies,28
northern ireland,charlie_and_lola,3
northern ireland,citizen_khan,8
northern ireland,click,6
northern ireland,comedy,9
northern ireland,darcey_bussell_s_looking_for_audrey,8
northern ireland,david_attenborough_s_natural_curiosities,5
northern ireland,david_attenborough_the_early_years,5
northern ireland,dina,5
northern ireland,dipdap,1
northern ireland,doctor_who,11
northern ireland,doctors,16
northern ireland,documentaries,8
northern ireland,earth_one_amazing_day,18
northern ireland,east_midlands_today,1
northern ireland,eastenders,368
northern ireland,eggheads,5
northern ireland,ego_the_strange_and_wonderful_world_of_self_portraits,3
northern ireland,extras,49
northern ireland,ferne_and_rory_s_vet_tales,2
northern ireland,fifa_world_cup_rewind,4
northern ireland,film_night,1
northern ireland,five_fables,2
northern ireland,frankie_boyle_s_new_world_order,20
northern ireland,frankie_goes_to_russia,17
northern ireland,garden_rescue,2
northern ireland,gardeners_world,16
northern ireland,gavin_stacey,4
northern ireland,germaine_bloody_greer,27
northern ireland,go_jetters,2
northern ireland,grammar_schools_who_will_get_in,14
northern ireland,great_expectations,2
northern ireland,grenfell,11
northern ireland,guidance,3
northern ireland,gym_stars,9
northern ireland,hank_zipzer,36
northern ireland,hardball,25
northern ireland,have_i_got_news_for_you,1
northern ireland,henry_vii_the_winter_king,1
northern ireland,hetty_feather,6
northern ireland,hey_duggee,49
northern ireland,hidden,47
northern ireland,holby_city,66
northern ireland,homes_under_the_hammer,10
northern ireland,horizon,6
northern ireland,i_was_there_kate_adie_on_tiananmen_square,4
northern ireland,in_the_night_garden,1
northern ireland,inspector_montalbano,6
northern ireland,jamie_johnson,72
northern ireland,joins_bbc_news,12
northern ireland,junior_bake_off,1
northern ireland,katie_morag,42
northern ireland,kenny,16
northern ireland,killed_by_my_debt,2
northern ireland,let_s_play,12
northern ireland,life_and_death_row,54
northern ireland,love_and_drugs_on_the_street_girls_sleeping_rough,53
northern ireland,love_in_the_countryside,6
northern ireland,lucky_them,9
northern ireland,mackintosh_glasgow_s_neglected_genius,10
northern ireland,managing_england_the_impossible_job,21
northern ireland,matilda_and_the_ramsay_bunch,61
northern ireland,medusa_s_ankles,3
northern ireland,millie_inbetween,80
northern ireland,million_pound_menu,28
northern ireland,missions,36
northern ireland,mock_the_week,32
northern ireland,motd_2018_world_cup,616
northern ireland,my_first,6
northern ireland,my_life,2
northern ireland,newsnight,25
northern ireland,normandy_44_the_battle_beyond_d_day,46
northern ireland,numberblocks,2
northern ireland,operation_ouch_,69
northern ireland,opry_an_i_ir,1
northern ireland,orbit_earth_s_extraordinary_journey,1
northern ireland,our_girl,452
northern ireland,panorama,18
northern ireland,parkinson,3
northern ireland,peter_rabbit,86
northern ireland,poldark,65
northern ireland,qi,13
northern ireland,radio_1_stories,2
northern ireland,ray_mears_bushcraft,10
northern ireland,river_city,9
northern ireland,romper_stomper,8
northern ireland,room_101,11
northern ireland,rugby_union,42
northern ireland,s4cpbs,12
northern ireland,sarah_duck,416
northern ireland,saturday_kitchen,3
northern ireland,searching_for_shergar,12
northern ireland,simply_nigella,2
northern ireland,simulcast,87
northern ireland,sinn_fein_party_conference,5
northern ireland,so_awkward,3
northern ireland,something_special,127
northern ireland,sport,1
northern ireland,spotlight,3
northern ireland,springwatch,40
northern ireland,stacey_dooley_investigates,1
northern ireland,storyville,4
northern ireland,swashbuckle,9
northern ireland,teletubbies,9
northern ireland,the_andrew_marr_show,19
northern ireland,the_blame_game,14
northern ireland,the_bridge,105
northern ireland,the_dengineers,5
northern ireland,the_doctor_who_gave_up_drugs,2
northern ireland,the_dumping_ground,303
northern ireland,the_graham_norton_show,232
northern ireland,the_jeremy_thorpe_scandal,7
northern ireland,the_next_step,13
northern ireland,the_past,3
northern ireland,the_playlist,1
northern ireland,the_sky_at_night,5
northern ireland,the_split,33
northern ireland,the_trouble_with_women_with_anne_robinson,12
northern ireland,the_truth_about,9
northern ireland,the_truth_about_,12
northern ireland,the_view,21
northern ireland,the_world_cup_hopes_of_a_nation,6
northern ireland,the_world_s_most_extraordinary_homes,29
northern ireland,the_young_offenders,12
northern ireland,timmy_time,6
northern ireland,top_class,8
northern ireland,topsy_and_tim,271
northern ireland,tracey_breaks_the_news,47
northern ireland,tracy_beaker_returns,1
northern ireland,true_north,1
northern ireland,two_pints_of_lager_and_a_packet_of_crisps,15
northern ireland,ugly_me_my_life_with_body_dysmorphia,17
northern ireland,uncle,42
northern ireland,versailles,17
northern ireland,waffle_the_wonder_dog,19
northern ireland,who_do_you_think_you_are,4
northern ireland,would_i_lie_to_you,177
northern ireland,would_i_lie_to_you_,1
north west,3_kids_on_three,2
north west,50_places_to_see_before_you_die,4
north west,600_bottles_of_wine,170
north west,64_zoo_lane,15
north west,a1_britain_s_longest_road,2
north west,a_city_crowned_with_green,16
north west,a_girl_s_guide_to_tv,60
north west,a_house_in_bayswater,3
north west,a_question_of_sport,92
north west,a_very_english_scandal,741
north west,adam_curtis,4
north west,ads_on_the_frontline,11
north west,africa,8
north west,africa_a_journey_into_music,67
north west,africa_s_great_civilisations,99
north west,africas_great_civilisations,4
north west,all_over_the_workplace,10
north west,all_round_to_mrs_brown_s,458
north west,all_round_to_mrs_browns,39
north west,amazing_hotels_life_beyond_the_lobby,5
north west,amazon_abyss,12
north west,ambulance,208
north west,andy_s_prehistoric_adventures,63
north west,andys_prehistoric_adventures,47
north west,andys_safari_adventures,25
north west,animal_tv,47
north west,antiques_road_trip,63
north west,antiques_roadshow,174
north west,apple_tree_house,13
north west,apple_tree_house_mini,104
north west,archive,5
north west,arctic_monkeys_live_at_the_bbc,32
north west,arfordir_cymru,7
north west,art_ninja,47
north west,arthur,322
north west,asra,21
north west,astronauts_do_you_have_what_it_takes,4
north west,athletics,22
north west,athletics_iaaf_diamond_league,121
north west,atlanta,527
north west,baby_jake,991
north west,back_to_the_land_with_kate_humble,32
north west,band_cymru,7
north west,bargain_hunt,200
north west,bbc_alba,14
north west,bbc_business_live,20
north west,bbc_four,404
north west,bbc_news,76
north west,bbc_news24,1239
north west,bbc_news_at_five,9
north west,bbc_news_at_one,12
north west,bbc_news_at_six,63
north west,bbc_news_at_ten,58
north west,bbc_newsline,17
north west,bbc_one,4964
north west,bbc_one_hd,302
north west,bbc_one_london,331
north west,bbc_one_north_west,9
north west,bbc_one_scotland,13
north west,bbc_one_wales,7
north west,bbc_one_west,1
north west,bbc_parliament,45
north west,bbc_stories,3
north west,bbc_three,2
north west,bbc_two,1440
north west,bbc_two_england,96
north west,bbc_two_wales_digital,3
north west,bbc_wales_investigates,2
north west,bbc_wales_live,1
north west,bbc_wales_today,21
north west,bbc_weekend_news,174
north west,beauty_blowout,3
north west,before_grenfell_a_hidden_history,200
north west,being_human,421
north west,ben_dant,21
north west,ben_zand_cults_gangs_and_god,40
north west,beta,25
north west,beyond_100_days,22
north west,beyond_bionic,8
north west,big_in_america_british_hits_in_the_usa,3
north west,biggest_weekend,55
north west,biggleton,71
north west,bing,7592
north west,bitz_bob,512
north west,bla_bla_blewog,70
north west,black_and_british_a_forgotten_history,5
north west,blero_n_mynd_i_ocido,98
north west,blue_peter,7
north west,bobi_jac,13
north west,boj,15
north west,booktalk,7
north west,border_lives,89
north west,breakfast,459
north west,breakfast_bbc_news_channel,8
north west,brideshead_revisited,31
north west,britain_celebrates_live_100_years_of_women_s_votes,10
north west,britain_s_best_home_cook,983
north west,britain_s_biggest_warship,1
north west,britain_s_fat_fight_with_hugh_fearnley_whittingstall,14
north west,britain_s_forgotten_men,93
north west,britain_s_secret_charity_cheats,36
north west,britains_best_home_cook,107
north west,britains_forgotten_men,31
north west,britains_star_men_heroes_of_astronomy,11
north west,british_gardens_in_time,6
north west,burma_with_simon_reeve,19
north west,business_briefing,2
north west,byd_begw_bwt,98
north west,cacamwnci,49
north west,can_science_make_me_perfect_with_alice_roberts,91
north west,can_t_cope_won_t_cope,120
north west,canals_the_making_of_a_nation,67
north west,cant_cope_wont_cope,22
north west,caribbean_food_made_easy,5
north west,caribbean_with_simon_reeve,2
north west,carmen_jones,96
north west,castles_britain_s_fortified_history,9
north west,casualty,769
north west,cbbc,532
north west,cbeebies,2702
north west,cbeebies_bedtime_stories,411
north west,cbeebies_house_songs,192
north west,cbeebies_preview,12
north west,cbeebies_the_snow_queen,30
north west,celebrity_lols,3
north west,celebrity_mastermind,6
north west,cerdded_afon,49
north west,charlie_and_lola,258
north west,choose_the_right_puppy_for_you,2
north west,chwedlau_tinga_tinga,23
north west,citizen_khan,1628
north west,city_in_the_sky,197
north west,civilisations_stories,40
north west,clangers,426
north west,class_dismissed,125
north west,classic_albums,12
north west,click,17
north west,close_calls_on_camera,5
north west,clydebuilt_the_ships_that_made_the_commonwealth,2
north west,coast_lives,63
north west,coconut,23
north west,colombia_with_simon_reeve,31
north west,comedy,97
north west,comedy_shorts,812
north west,corp_agus_anam,25
north west,countryfile,332
north west,countryfile_spring_diaries,103
north west,creeped_out,4
north west,crimewatch_roadshow,195
north west,curious_creatures,25
north west,dad_s_army,180
north west,dads_army,50
north west,daily_politics,54
north west,dal_ati,49
north west,danger_mouse,35
north west,darcey_bussell_s_looking_for_audrey,37
north west,dateline_london,2
north west,dathlu_da_dona,21
north west,david_bowie_and_the_story_of_ziggy_stardust,3
north west,daydreams,36
north west,deadly_dinosaurs_with_steve_backshall,100
north west,dennis_gnasher_unleashed_,18
north west,detectorists,46
north west,diddy_tv,42
north west,dim_byd,49
north west,dina,52
north west,dinopaws,15
north west,dipdap,221
north west,dissected,3
north west,do_you_know,6
north west,doctor_who,6898
north west,doctors,146
north west,documentaries,91
north west,down_on_the_farm,39
north west,dragons_den,11
north west,drama_and_soaps,24
north west,drugs_map_of_britain,1
north west,drugsland,14
north west,dwylo_r_enfys,23
north west,dylan_thomas_a_poet_s_guide,3
north west,earth_one_amazing_day,140
north west,east_midlands_today,1
north west,eastenders,3101
north west,edwardian_farm,268
north west,eggheads,8
north west,ego_the_strange_and_wonderful_world_of_self_portraits,12
north west,egypt_s_lost_cities,20
north west,egypts_lost_cities,9
north west,emmeline_pankhurst_the_making_of_a_militant,45
north west,entertainment,5
north west,enwog_o_fri_ardal_ni_,21
north west,escape_to_the_continent,86
north west,escape_to_the_country,119
north west,ex_s,16
north west,expedition_volcano,6
north west,extras,432
north west,extreme_wales_with_richard_parks,2
north west,famalam,60
north west,fanny_cradock_cooks_for_christmas,19
north west,ferne_and_rorys_vet_tales,2
north west,ffrindiau_am_byth,21
north west,fifa_world_cup_rewind,39
north west,fight_like_a_girl,247
north west,films,9
north west,fit,27
north west,fleabag,20
north west,flog_it,62
north west,flog_it_,26
north west,flog_it_trade_secrets,9
north west,food,56
north west,footy_pups,386
north west,for_what_it_s_worth,65
north west,frankie_boyle_s_election_autopsy_2015,8
north west,frankie_boyle_s_new_world_order,467
north west,frankie_boyle_s_referendum_autopsy_2014,8
north west,frankie_boyles_new_world_order,55
north west,frankie_goes_to_russia,601
north west,front_row_late,13
north west,futsal,14
north west,garden_rescue,368
north west,gardeners_world,143
north west,gavin_stacey,846
north west,germaine_bloody_greer,73
north west,get_well_soon_hospital,296
north west,getting_the_builders_in,17
north west,glorious_gardens_from_above,5
north west,go_jetters,2864
north west,going_to_work,16
north west,got_what_it_takes,20
north west,got_what_it_takes_,7
north west,grammar_schools_who_will_get_in,200
north west,grammar_schools_who_will_get_in_,51
north west,grand_tours_of_scotland,26
north west,grand_tours_of_the_scottish_islands,4
north west,great_american_railroad_journeys,43
north west,great_expectations,1
north west,grenfell,440
north west,guidance,74
north west,guto_gwningen,23
north west,gwboi_a_twmtwm,196
north west,gym_stars,418
north west,hacker_time,22
north west,hairy_bikers_best_of_british,351
north west,hank_zipzer,128
north west,hansh,98
north west,happy_tent_tales,3
north west,hardball,455
north west,have_i_got_a_bit_more_news_for_you,115
north west,have_i_got_news_for_you,172
north west,hawking,12
north west,hayley,27
north west,heart_transplant_a_chance_to_live,1
north west,henry_vii_the_winter_king,34
north west,hetty_feather,635
north west,hey_duggee,13113
north west,hidden,843
north west,high_life,2
north west,history,42
north west,holby_city,388
north west,homes_under_the_hammer,154
north west,horizon,96
north west,horrible_histories,2076
north west,house_of_commons,21
north west,how_it_works,15
north west,how_police_missed_the_grindr_killer,1
north west,how_to_get_ahead,33
north west,i_was_there_kate_adie_on_tiananmen_square,20
north west,ice_age_giants,167
north west,igam_ogam,147
north west,in_the_night_garden,463
north west,indian_hill_railways,26
north west,inside_britain_s_moped_crime_gangs,12
north west,inspector_montalbano,53
north west,iolo_s_snowdonia,16
north west,iolos_snowdonia,74
north west,jamie_johnson,197
north west,jim_baxter,34
north west,joe_all_alone,1
north west,joins_bbc_news,1
north west,journey_in_the_danger_zone_iraq,71
north west,junior_bake_off,44
north west,junk_rescue,4
north west,just_a_couple,62
north west,just_kidding,4
north west,justin_s_house,25
north west,kate_bush_at_the_bbc,6
north west,katie_morag,19
north west,katy,12
north west,kazoops,7
north west,kazoops_,23
north west,ken_hom_s_chinese_cookery,4
north west,kenny,22
north west,killed_by_my_debt,30
north west,killing_me_softly_the_roberta_flack_story,2
north west,king_lear,70
north west,kung_fu_panda_secrets_of_the_masters,16
north west,kyffin_williams_the_man_who_painted_wales,2
north west,landward,41
north west,lara_croft_tomb_raider,37
north west,lara_croft_tomb_raider_the_cradle_of_life,43
north west,later_with_jools_holland,43
north west,let_s_celebrate,146
north west,let_s_play,7
north west,life,140
north west,life_and_death_row,742
north west,live_at_the_apollo,123
north west,live_football,2
north west,live_from_the_bbc,21
north west,live_lounge,20
north west,llanifeiliaid,49
north west,llond_ceg,49
north west,locomotion_dan_snow_s_history_of_railways,5
north west,logan_high,2
north west,lois_yn_erbyn_anni,21
north west,london_news,28
north west,lorraine_s_fast_fresh_and_easy_food,212
north west,lost_found_jam_sessions,16
north west,love_and_drugs_on_the_street_girls_sleeping_rough,275
north west,love_and_hate_crime,16
north west,love_in_the_countryside,47
north west,lucky_them,31
north west,mackintosh_glasgow_s_neglected_genius,46
north west,made_in_dagenham,73
north west,man_like_mobeen,22
north west,managing_england_the_impossible_job,85
north west,manchester_bomb_our_story,17
north west,manchester_the_night_of_the_bomb,15
north west,marrying_mum_and_dad,4
north west,mastermind,2
north west,match_of_the_day_wales,38
north west,matilda_and_the_ramsay_bunch,211
north west,medusa_s_ankles,21
north west,medusas_ankles,3
north west,melody,317
north west,messy_goes_to_okido,83
north west,mexico_earth_s_festival_of_life,15
north west,midlands_today,6
north west,millie_inbetween,413
north west,million_pound_menu,486
north west,miranda,1581
north west,miranda_barbour_serial_killer_or_liar,29
north west,miranda_barbour_serial_killer_or_liar_,2
north west,missions,554
north west,mister_maker_around_the_world,209
north west,mister_maker_comes_to_town,172
north west,mister_maker_s_arty_party,548
north west,mock_the_week,631
north west,money_for_nothing,15
north west,motd_2018_world_cup,7050
north west,motd_kickabout,36
north west,mourinho_manchester_united,7
north west,movies_with_ali_plumb,234
north west,mr_bloom_here_and_there,106
north west,mrs_brown_s_boys,1
north west,mud_sweat_and_tractors_the_story_of_agriculture,18
north west,murder_in_successville,11
north west,murdered_by_my_boyfriend,3
north west,murdered_by_my_father,5
north west,murdered_for_being_different,15
north west,mustangs_fc,70
north west,mwy_o_mwfs_m_o_m,49
north west,mwy_o_stwnsh_sadwrn,49
north west,my_jihad,2
north west,my_life,190
north west,my_world_kitchen,128
north west,nasa_triumph_and_tragedy,9
north west,natural_born_winners,2
north west,natural_world,49
north west,neanderthals_meet_your_ancestors,14
north west,neighbourhood_blues,6
north west,nelson_s_caribbean_hell_hole_an_eighteenth_century_navy_graveyard_uncovered,2
north west,newsbeat_documentaries,15
north west,newsnight,113
north west,newsround,5
north west,nikki_lilly_meets,3
north west,nikki_lilly_meets_,1
north west,nodi,49
north west,normandy_44_the_battle_beyond_d_day,6
north west,north_west_today,6
north west,north_west_tonight,7
north west,nothing_like_a_dame,39
north west,nowhere_boys,16
north west,numberblocks,61
north west,o_mo_dhuthaich_from_uist_with_love,14
north west,ochr_2,21
north west,octonauts,8095
north west,octonots,49
north west,odd_squad,561
north west,officially_amazing_goes_bunkers,22
north west,oh_you_pretty_things_the_story_of_music_and_fashion,31
north west,old_jack_s_boat,1
north west,olobob_top,25
north west,omnibus,12
north west,operation_ouch,54
north west,operation_ouch_,6
north west,orbit_earth_s_extraordinary_journey,122
north west,orbit_earths_extraordinary_journey,3
north west,our_family,402
north west,our_friend_victoria,57
north west,our_girl,1780
north west,our_school,74
north west,our_world,78
north west,panorama,425
north west,patagonia_earth_s_secret_paradise,1
north west,patagonia_earths_secret_paradise,12
north west,patchwork_pals,790
north west,patr_l_pawennau,21
north west,pen_blwydd_pwy_,49
north west,pentre_bach,22
north west,perfection,29
north west,peter_kay_s_car_share,87
north west,peter_kays_car_share,5
north west,peter_rabbit,3181
north west,planet_earth_ii_ultra_hd_trial,12
north west,play_it_loud_the_story_of_the_marshall_amp,3
north west,pointless,450
north west,pointless_celebrities,89
north west,points_of_view,11
north west,poldark,570
north west,popi_r_gath,21
north west,postman_pat_special_delivery_service,19
north west,prime_minister_s_questions,21
north west,project_wild_thing,7
north west,put_your_money_where_your_mouth_is,6
north west,pwy_di_bos_y_gegin_,49
north west,qi,207
north west,quartet,143
north west,queer_britain,7
north west,question_time,80
north west,r_kelly_the_sex_scandal_continues,4
north west,raa_raa_the_noisy_lion,124
north west,radio_1_stories,129
north west,rastamouse,566
north west,raven,102
north west,ray_mears_bushcraft,25
north west,ray_mears_s_northern_wilderness,88
north west,reggie_yates_extreme,104
north west,remotely_funny,7
north west,rhs_chelsea_flower_show,4
north west,richard_osman_s_house_of_games,429
north west,richard_osmans_house_of_games,30
north west,rick_stein_s_seafood_odyssey,64
north west,rip_off_britain,355
north west,rise_of_the_continents,20
north west,rod_stewart_at_the_bbc,2
north west,romper_stomper,289
north west,room_101,236
north west,rownd_a_rownd,2
north west,royal_academy_summer_exhibition,34
north west,royal_recipes,48
north west,royal_wives_at_war,74
north west,rugby_league_challenge_cup,2
north west,rugby_union,8
north west,saints_and_sinners_britain_s_millennium_of_monasteries,10
north west,salamander,82
north west,sali_mali,49
north west,sam_t_n,98
north west,sara_a_cwac,98
north west,sarah_duck,84
north west,saturday_kitchen,109
north west,saturday_kitchen_best_bites,84
north west,school_of_roars,8
north west,science_and_nature,25
north west,scotland,35
north west,scotland_78_a_love_story,43
north west,scotland_from_the_sky,97
north west,scream_street,387
north west,searching_for_shergar,57
north west,secret_life_of_boys,22
north west,secrets_of_bones,94
north west,shark_bites,7
north west,shaun_the_sheep,7
north west,shaun_the_sheep_the_movie,117
north west,show_me_show_me,24
north west,show_me_what_you_re_made_of,6
north west,simply_nigella,29
north west,simulcast,4470
north west,sinema_r_byd,21
north west,slade_at_the_bbc,4
north west,so_awkward,48
north west,something_special,4052
north west,songs_of_praise,17
north west,sport,29
north west,spring_kitchen_with_tom_kerridge,37
north west,springwatch,1246
north west,sraid_nan_sgread_scream_street,3
north west,stacey_dooley_investigates,154
north west,stepping_up,18
north west,stiw,108
north west,storyville,195
north west,strange_hill_high,83
north west,stwnsh_sadwrn,98
north west,suffragettes_with_lucy_worsley,219
north west,sunday_morning_live,9
north west,sunday_politics,9
north west,sunday_politics_north_west,7
north west,sunday_politics_northern_ireland,4
north west,sunday_politics_scotland,2
north west,swallowed_by_the_sea_ancient_egypt_s_greatest_lost_city,112
north west,swallowed_by_the_sea_ancient_egypts_greatest_lost_city,29
north west,swashbuckle,713
north west,taking_the_next_step,25
north west,talking_movies,7
north west,tee_and_mo,14
north west,tee_and_mo_love_song,12
north west,teletubbies,541
north west,teulu_mewn_bacpac,23
north west,teulu_ni,13
north west,the_21st_century_race_for_space,3
north west,the_adventures_of_abney_teal,47
north west,the_andrew_marr_show,86
north west,the_beechgrove_garden,9
north west,the_big_crash_diet_experiment,10
north west,the_blame_game,43
north west,the_boss,65
north west,the_bridge,1661
north west,the_briefing,48
north west,the_burrowers_animals_underground,19
north west,the_button,90
north west,the_coronation,8
north west,the_damned_united,20
north west,the_deep,66
north west,the_dengineers,28
north west,the_doctor_blake_mysteries,203
north west,the_doctor_who_gave_up_drugs,3
north west,the_dumping_ground,630
north west,the_dumping_ground_survival_files,39
north west,the_everly_brothers_harmonies_from_heaven,4
north west,the_family_farm,103
north west,the_fantastical_world_of_hormones_with_professor_john_wass,38
north west,the_fight_for_women_s_bodies,154
north west,the_fight_for_womens_bodies,3
north west,the_film_review,6
north west,the_furchester_hotel,2
north west,the_graham_norton_show,732
north west,the_great_railway_cavalcade_rocket_150_at_rainhill,2
north west,the_hairy_bikers_asian_adventure,25
north west,the_hairy_bikers_cookbook,20
north west,the_history_of_the_future_cars,10
north west,the_housing_enforcers,14
north west,the_insider_reggie_yates,21
north west,the_jeremy_thorpe_scandal,56
north west,the_league_of_gentlemen,53
north west,the_lost_libraries_of_timbuktu,10
north west,the_man_who_squeezes_muscles_searching_for_purple_aki,13
north west,the_next_step,1089
north west,the_one_show,61
north west,the_past,32
north west,the_pets_factor,18
north west,the_playlist,33
north west,the_quay_sessions,42
north west,the_richard_dimbleby_lecture,22
north west,the_river_wye_with_will_millard,13
north west,the_royal_wedding_prince_harry_and_meghan_markle,8
north west,the_secret_life_of_arthur_ransome,5
north west,the_secret_life_of_the_motorway,1
north west,the_secrets_of_your_food,22
north west,the_sinking_of_the_laconia,75
north west,the_sky_at_night,75
north west,the_split,604
north west,the_toddlers_who_took_on_dementia,1
north west,the_town_that_floored_the_world,1
north west,the_travel_show,5
north west,the_trouble_with_women_with_anne_robinson,94
north west,the_truth_about,83
north west,the_truth_about_,58
north west,the_world_about_us,18
north west,the_world_cup_heroes_of_66,28
north west,the_world_cup_hopes_of_a_nation,50
north west,the_world_s_most_extraordinary_homes,11
north west,the_worst_witch,29
north west,the_young_offenders,42
north west,this_country,131
north west,this_week,35
north west,tili_a_i_ffrindiau,49
north west,timeshift,12
north west,timewatch,2
north west,timmy_time,22
north west,tinga_tinga_tales,80
north west,tiny_tumble,18
north west,top_of_the_pops,18
north west,top_of_the_shop_with_tom_kerridge,22
north west,topsy_and_tim,5216
north west,tracey_breaks_the_news,478
north west,tracy_beaker_returns,411
north west,tree_fu_tom,108
north west,triathlon_world_series,5
north west,trooping_the_colour,45
north west,true_north,39
north west,trusadh,1
north west,twirlywoos,500
north west,twm_tisian,23
north west,two_pints_of_lager_and_a_packet_of_crisps,9797
north west,ugly_me_my_life_with_body_dysmorphia,45
north west,uncle,875
north west,unsolved,232
north west,versailles,737
north west,victoria_wood_seen_on_tv,35
north west,victorian_pharmacy,3
north west,village_of_dreams,12
north west,waffle_the_wonder_dog,627
north west,wales,11
north west,wales_s_home_movies,24
north west,wallace_and_gromit_a_close_shave,14
north west,wallace_and_gromit_the_wrong_trousers,5
north west,wanted_down_under,31
north west,we_can_be_heroes,5
north west,what_s_the_big_idea_,25
north west,whats_the_big_idea,27
north west,when_pop_went_epic_the_crazy_world_of_the_concept_album,39
north west,where_in_the_world,3
north west,who_do_you_think_you_are,148
north west,who_do_you_think_you_are_,23
north west,wibli_sochyn_y_mochyn,23
north west,witless,4
north west,wolfblood,73
north west,womens_football_internationals,2
north west,world_cup_2018_extra,73
north west,world_cup_brush_up_with_danny_baker,67
north west,would_i_lie_to_you,28
north west,would_i_lie_to_you_,15
north west,y_barf,49
north west,y_brodyr_coala,147
north west,y_diwrnod_mawr,21
north west,y_fets,49
north west,y_ffordd_i_john_o_groats,49
north west,y_llys,23
north west,y_teulu_mawr,21
north west,yakka_dee,2615
north west,yn_yr_ardd,13
north west,yr_ysgol,23
north west,ysbyty_cyw_bach,23
north west,ysbyty_hospital,49
north east,600_bottles_of_wine,7
north east,a1_britain_s_longest_road,27
north east,a_girl_s_guide_to_tv,5
north east,a_very_english_scandal,96
north east,adam_curtis,14
north east,africa,12
north east,africa_s_great_civilisations,12
north east,afternoon_live,14
north east,agnetha_abba_and_after,2
north east,all_mod_cons,3
north east,all_round_to_mrs_brown_s,223
north east,alphablocks,408
north east,ambulance,52
north east,antiques_road_trip,11
north east,antiques_roadshow,16
north east,apple_tree_house,48
north east,apple_tree_house_mini,17
north east,arctic_monkeys_live_at_the_bbc,65
north east,atlanta,18
north east,baby_jake,5
north east,bargain_hunt,92
north east,bbc_four,52
north east,bbc_news,169
north east,bbc_news24,90
north east,bbc_news_at_one,14
north east,bbc_news_at_six,48
north east,bbc_news_at_ten,11
north east,bbc_newsroom_live,35
north east,bbc_one,1199
north east,bbc_one_hd,132
north east,bbc_one_london,25
north east,bbc_parliament,15
north east,bbc_radio_one,7
north east,bbc_two,261
north east,bbc_two_england,31
north east,bbc_weekend_news,89
north east,being_human,57
north east,biggest_weekend,48
north east,biggleton,56
north east,bing,2175
north east,bitz_bob,1506
north east,black_music_legends_of_the_1980s,4
north east,bodyhack_metal_gear_man,6
north east,boj,10
north east,border_lives,6
north east,breakfast,103
north east,breaking_into_prison,27
north east,brideshead_revisited,3
north east,britain_celebrates_live_100_years_of_women_s_votes,2
north east,britain_s_best_home_cook,202
north east,britain_s_forgotten_men,84
north east,britains_best_home_cook,82
north east,britains_forgotten_men,28
north east,can_science_make_me_perfect_with_alice_roberts,68
north east,can_t_cope_won_t_cope,3
north east,canals_the_making_of_a_nation,1
north east,cant_cope_wont_cope,4
north east,caribbean_food_made_easy,48
north east,carmen_jones,6
north east,casualty,117
north east,cbbc,98
north east,cbeebies,679
north east,celebrity_lols,2
north east,charlie_and_lola,58
north east,choose_the_right_puppy_for_you,9
north east,citizen_khan,622
north east,civilisations,8
north east,civilisations_on_your_doorstep,4
north east,classic_albums,7
north east,click,9
north east,close_calls_on_camera,6
north east,coast_lives,14
north east,countryfile,111
north east,creeped_out,23
north east,crimewatch_roadshow,2
north east,dad_s_army,7
north east,daily_politics,42
north east,danger_mouse,12
north east,darcey_bussell_s_looking_for_audrey,12
north east,dateline_london,534
north east,dennis_gnasher_unleashed_,40
north east,detectorists,10
north east,digging_for_britain,7
north east,dinopaws,45
north east,dipdap,141
north east,do_you_know_,18
north east,doctor_who,318
north east,doctors,4
north east,earth_one_amazing_day,21
north east,eastenders,901
north east,ego_the_strange_and_wonderful_world_of_self_portraits,1
north east,egypt_s_lost_cities,7
north east,egypt_s_lost_queens,2
north east,escape_to_the_continent,14
north east,escape_to_the_country,107
north east,extras,18
north east,fifa_world_cup_rewind,4
north east,fight_like_a_girl,32
north east,flog_it,17
north east,flog_it_trade_secrets,4
north east,footy_pups,61
north east,for_what_it_s_worth,6
north east,frankie_boyle_s_new_world_order,180
north east,frankie_boyles_new_world_order,2
north east,frankie_goes_to_russia,232
north east,garden_rescue,96
north east,gardeners_world,40
north east,gavin_stacey,2
north east,germaine_bloody_greer,82
north east,get_well_soon_hospital,16
north east,getting_the_builders_in,2
north east,glam_rock_at_the_bbc,30
north east,go_jetters,227
north east,got_what_it_takes,32
north east,got_what_it_takes_,28
north east,grammar_schools_who_will_get_in,22
north east,grammar_schools_who_will_get_in_,41
north east,grenfell,39
north east,guidance,15
north east,gym_stars,83
north east,hank_zipzer,59
north east,happy_tent_tales,10
north east,have_i_got_a_bit_more_news_for_you,23
north east,have_i_got_news_for_you,5
north east,henry_iv,13
north east,henry_vii_the_winter_king,4
north east,hetty_feather,99
north east,hey_duggee,1511
north east,hidden,147
north east,holby_city,104
north east,homes_under_the_hammer,5
north east,horizon,9
north east,horrible_histories,1231
north east,how_to_get_ahead,3
north east,i_can_cook,11
north east,i_was_there_kate_adie_on_tiananmen_square,4
north east,ice_age_giants,4
north east,in_the_night_garden,22
north east,inspector_montalbano,12
north east,iolos_snowdonia,52
north east,jamie_johnson,1
north east,joins_bbc_news,9
north east,journey_in_the_danger_zone_iraq,12
